idx,case_type,label,original_json_valid,repair_status,repair_valid,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,content_grounded,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question
236,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.0,True,False,Green synthesis of metals and their oxide nanoparticles: Applications for environmental remediation,2018,https://doi.org/10.1186/10.1186.4.,,‘Green’ synthesis of metals and their oxide nanoparticles: applications for environmental remediation,What are the main challenges and limitations in scaling up green synthesis of metal and metal-oxide nanoparticles using natural extracts for industrial applications?
236,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.2702702702702703,0.0,False,False,Green synthesis of metals and their oxide nanoparticles: Applications for environmental remediation,2018,https://doi.org/10.1186/10.1186.4.,,17β-hydroxysteroid dehydrogenases in the progression of nonalcoholic fatty liver disease,"How can synthetic medical images generated by deep generative models be validated and regulated to ensure they are safe, unbiased, and clinically useful when used to augment training data for diagnostic AI systems?"
237,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,True,0.06315789473684211,0.1323529411764706,True,False,17\u00b2,2023,https://doi.org/10.1016/j.pharmthera.2023.108428,2307.06507v2,17β-hydroxysteroid dehydrogenases in the progression of nonalcoholic fatty liver disease,"How can synthetic medical images generated by deep generative models be validated and regulated to ensure they are safe, unbiased, and clinically useful when used to augment training data for diagnostic AI systems?"
237,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.06,0.011669658886894075,False,False,17\u00b2,2023,https://doi.org/10.1016/j.pharmthera.2023.108428,2307.06507v2,Natural Products for Drug Discovery in the 21st Century: Innovations for Novel Drug Discovery,"How can computational methods and machine learning be used to identify, prioritize, and optimize bioactive compounds from complex plant extracts for drug development?"
238,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.5511811023622047,0.0,True,False,Natural Products for Drug Discovery,2018,"https://doi.org/10.3390.org/ijms/ijms/ijms.2018.1.1 {""claimed_title"": ""Natural Products for Drug Discovery"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.3390.ijms.ijms.2018.1, ""The use of natural products for drug discovery is a new text.",,Natural Products for Drug Discovery in the 21st Century: Innovations for Novel Drug Discovery,"How can computational methods and machine learning be used to identify, prioritize, and optimize bioactive compounds from complex plant extracts for drug development?"
238,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.17964071856287425,0.0,False,False,Natural Products for Drug Discovery,2018,"https://doi.org/10.3390.org/ijms/ijms/ijms.2018.1.1 {""claimed_title"": ""Natural Products for Drug Discovery"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.3390.ijms.ijms.2018.1, ""The use of natural products for drug discovery is a new text.",,Broadband Asymmetric GaAs MMIC Doherty Power Amplifiers With Simplified Peaking Matching Network and Output Capacitance Compensation,What circuit-level techniques are commonly used to extend the output power back-off of Doherty power amplifiers while preserving efficiency and linearity?
239,source_conditioned_supported,supported,False,regex_repair,True,supported,True,1.0,1.0,True,True,Broadband Asymmetric GaAs MMIC Doherty Power Amplifiers With Simplified Peaking Matching Network and Output Capacitance Compensation,2023,https://doi.org/10.1109/lmwt.2023.3279573,2005.02715v1,Broadband Asymmetric GaAs MMIC Doherty Power Amplifiers With Simplified Peaking Matching Network and Output Capacitance Compensation,What circuit-level techniques are commonly used to extend the output power back-off of Doherty power amplifiers while preserving efficiency and linearity?
239,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.22672064777327935,0.014802631578947368,False,False,Broadband Asymmetric GaAs MMIC Doherty Power Amplifiers With Simplified Peaking Matching Network and Output Capacitance Compensation,2023,https://doi.org/10.1109/lmwt.2023.3279573,2005.02715v1,Expanded Theory of H- and J-Molecular Aggregates: The Effects of Vibronic Coupling and Intermolecular Charge Transfer,How can experimental spectroscopic techniques distinguish the effects of long-range Coulomb (Frenkel) coupling from short-range charge-transfer interactions in molecular aggregates?
240,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.539906103286385,0.0,True,False,"Expanded Theory of H- and J-Molecular Aggregates: The Effects of Vibronic Coupling and Intermolecular Charge Transfer ```python import json import json # Load the JSON data data = json.loads(''' { ""claimed_title"": ""Expanded Theory of H- and J-Molecular Aggregates: The Effects of Vibronic Coupling and Intermolecular Charge Transfer",2018,"https://doi.org/10.1021. ""title"": ""Expanded Theory of H- and J-Molecular Aggregates: The Effects of Vibronic Coupling and Intermolecular Charge Transfer 2. ""year"": 2018 arXiv: ""arXiv"": abstract: ""The electronic excited states of molecular aggregates are of vibronic coupling and intermolecular charge transfer in molecular aggregates are",,Expanded Theory of H- and J-Molecular Aggregates: The Effects of Vibronic Coupling and Intermolecular Charge Transfer,How can experimental spectroscopic techniques distinguish the effects of long-range Coulomb (Frenkel) coupling from short-range charge-transfer interactions in molecular aggregates?
240,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.10610079575596817,0.0,False,False,"Expanded Theory of H- and J-Molecular Aggregates: The Effects of Vibronic Coupling and Intermolecular Charge Transfer ```python import json import json # Load the JSON data data = json.loads(''' { ""claimed_title"": ""Expanded Theory of H- and J-Molecular Aggregates: The Effects of Vibronic Coupling and Intermolecular Charge Transfer",2018,"https://doi.org/10.1021. ""title"": ""Expanded Theory of H- and J-Molecular Aggregates: The Effects of Vibronic Coupling and Intermolecular Charge Transfer 2. ""year"": 2018 arXiv: ""arXiv"": abstract: ""The electronic excited states of molecular aggregates are of vibronic coupling and intermolecular charge transfer in molecular aggregates are",,Long COVID: An unpredicted multisystem syndrome of COVID-19 disease,"How reliable are chest X-ray–based machine learning systems at distinguishing COVID-19 from other respiratory diseases (such as tuberculosis and bacterial/viral pneumonia) in low-resource clinical settings, and what are the common sources of diagnostic errors and limitations?"
241,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,Long COVID: An unpredicted multisystem syndrome of COVID-19 disease,2023,https://doi.org/10.53346/wjapls.2023.4.1.0054,2007.08223v1,Long COVID: An unpredicted multisystem syndrome of COVID-19 disease,"How reliable are chest X-ray–based machine learning systems at distinguishing COVID-19 from other respiratory diseases (such as tuberculosis and bacterial/viral pneumonia) in low-resource clinical settings, and what are the common sources of diagnostic errors and limitations?"
241,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.20833333333333334,0.012307692307692308,False,False,Long COVID: An unpredicted multisystem syndrome of COVID-19 disease,2023,https://doi.org/10.53346/wjapls.2023.4.1.0054,2007.08223v1,Ethane/ethylene separation in a metal-organic framework with iron-peroxo sites,"What material properties and binding sites determine whether a microporous adsorbent will preferentially capture ethane rather than ethylene, and how can these be engineered to enable efficient ambient-temperature separation?"
242,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Ethane/ethylene separation in a metal-organic framework with iron-peroxo sites,"What material properties and binding sites determine whether a microporous adsorbent will preferentially capture ethane rather than ethylene, and how can these be engineered to enable efficient ambient-temperature separation?"
