idx,case_type,json_valid,parse_error,label,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question,raw_output
228,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and duration-effect meta-analysis,"How do precise measurements of rare B meson decays to muon pairs constrain theories beyond the Standard Model, and what would a significant deviation from the predicted branching fractions imply for new physics?","assistant

{""claimed_title"": ""Tough and Water‐Insensitive Self‐Healing Elastomer for Robust Electronic Skin"", 
""claimed_title"": ""Tough and Water‐Insensitive Self‐Healing Elastomer for Robust Electronic Skin
""claimed_title"", ""claimed_year"", ""claimed_doi"", ""claimed_arxiv_id"", ""claimed_content"""
229,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and duration-effect meta-analysis,"How do precise measurements of rare B meson decays to muon pairs constrain theories beyond the Standard Model, and what would a significant deviation from the predicted branching fractions imply for new physics?","assistant

{""claimed_title"": ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis"", 
""claimed_title"": ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1136, ""claimed_arxiv_id"": ""1411.4413v2, ""claimed_content"": ""The first-line treatment with antibiotics is usually recommended for community-acquired pneumonia in adults: ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis""
claimed_title"": ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis"", 
""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1136, ""claimed"
229,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,A New Wireless Communication Paradigm through Software-Controlled Metasurfaces,"What are the practical challenges and limitations of deploying programmable metasurfaces in real-world wireless environments, including power, control, scalability, and maintenance?","assistant

{""claimed_title"": ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis"", 
""claimed_title"": ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1136, ""claimed_arxiv_id"": ""1411.4413v2, ""claimed_content"": ""The first-line treatment with antibiotics is usually recommended for community-acquired pneumonia in adults: ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis""
claimed_title"": ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis"", 
""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1136, ""claimed"
230,source_conditioned_supported,True,,supported,supported,True,1.0,1.0,True,A New Wireless Communication Paradigm through Software-Controlled Metasurfaces,2018,https://doi.org/10.1109/mcom.2018.1700659,,A New Wireless Communication Paradigm through Software-Controlled Metasurfaces,"What are the practical challenges and limitations of deploying programmable metasurfaces in real-world wireless environments, including power, control, scalability, and maintenance?","{""claimed_title"": ""A New Wireless Communication Paradigm through Software-Controlled Metasurfaces"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.1109/mcom.2018.1700659"", ""claimed_arxiv_id"": """", ""claimed_content"": ""Electromagnetic waves undergo multiple uncontrollable alterations as they propagate within a wireless environment.""}"
230,shifted_source_negative,True,,hallucinated,hallucinated,False,0.2692307692307692,0.0036068530207394047,False,A New Wireless Communication Paradigm through Software-Controlled Metasurfaces,2018,https://doi.org/10.1109/mcom.2018.1700659,,Social Unrest Prediction Through Sentiment Analysis on Twitter Using Support Vector Machine: Experimental Study on Nigerias #EndSARS,"What are the main challenges in performing sentiment analysis on morphologically rich languages in social media texts, and what general strategies can be used to address them?","{""claimed_title"": ""A New Wireless Communication Paradigm through Software-Controlled Metasurfaces"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.1109/mcom.2018.1700659"", ""claimed_arxiv_id"": """", ""claimed_content"": ""Electromagnetic waves undergo multiple uncontrollable alterations as they propagate within a wireless environment.""}"
231,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Social Unrest Prediction Through Sentiment Analysis on Twitter Using Support Vector Machine: Experimental Study on Nigerias #EndSARS,"What are the main challenges in performing sentiment analysis on morphologically rich languages in social media texts, and what general strategies can be used to address them?","assistant

{""claimed_title"": ""Social Unrest Prediction via Deep Learning"", 
""claimed_year"": 2023,
""claimed_doi"": ""https://doi.org/10.1515/opis-2023"",
""claimed_arxiv_id"": ""2109.13725"",
""claimed_content"": ""We present work on sentiment analysis of tweets for unrest in Nigeria"
231,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Chemical Vapor Deposition Growth and Applications of Two-Dimensional Materials and Their Heterostructures,"What are the main technical challenges and limitations that must be overcome to reliably produce wafer-scale, high-quality 2D materials and heterostructures using chemical vapor deposition?","assistant

{""claimed_title"": ""Social Unrest Prediction via Deep Learning"", 
""claimed_year"": 2023,
""claimed_doi"": ""https://doi.org/10.1515/opis-2023"",
""claimed_arxiv_id"": ""2109.13725"",
""claimed_content"": ""We present work on sentiment analysis of tweets for unrest in Nigeria"
232,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Chemical Vapor Deposition Growth and Applications of Two-Dimensional Materials and Their Heterostructures,"What are the main technical challenges and limitations that must be overcome to reliably produce wafer-scale, high-quality 2D materials and heterostructures using chemical vapor deposition?","assistant

{""claimed_title"": ""Chemical Vapor Deposition of 2D Materials"", 
""claimed_year"": 2018,
""claimed_doi"": ""https://doi.org/10.1021/acs.journals.acs.org/10.1021/acs."
232,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,"Secreted miR-210-3p, miR-183-5p and miR-96-5p reduce sensitivity to docetaxel in prostate cancer cells","How could more accurate automatic prostate gland segmentation from MRI change clinical workflow, diagnosis, and treatment planning for prostate cancer?","assistant

{""claimed_title"": ""Chemical Vapor Deposition of 2D Materials"", 
""claimed_year"": 2018,
""claimed_doi"": ""https://doi.org/10.1021/acs.journals.acs.org/10.1021/acs."
233,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,"Secreted miR-210-3p, miR-183-5p and miR-96-5p reduce sensitivity to docetaxel in prostate cancer cells","How could more accurate automatic prostate gland segmentation from MRI change clinical workflow, diagnosis, and treatment planning for prostate cancer?","{
  ""claimed_title"": ""Secreted miR-210-3p, miR-183-5p and miR-96-5p reduce sensitivity to docetaxel in prostate cancer cells"",
  ""claimed_year"": ""2023"",
  ""claimed_doi"": ""https://doi.org/10.1038/s41420-023-01696-4"",
  ""claimed_arxiv_id"": ""2501.09185v2"",
  ""claimed_content"": ""Prostate cancer (PCa) is the most prevalent cancer among men in the United States, accounting for nearly 300,000 cases, 29\% of all diagnoses and 35,000 total deaths in 2024."""
233,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Additive Margin Softmax for Face Verification,"How does adding an angular margin to a softmax-based loss function influence intra-class compactness and inter-class separation in learned face embeddings, and why is feature normalization important when using such margi","{
  ""claimed_title"": ""Secreted miR-210-3p, miR-183-5p and miR-96-5p reduce sensitivity to docetaxel in prostate cancer cells"",
  ""claimed_year"": ""2023"",
  ""claimed_doi"": ""https://doi.org/10.1038/s41420-023-01696-4"",
  ""claimed_arxiv_id"": ""2501.09185v2"",
  ""claimed_content"": ""Prostate cancer (PCa) is the most prevalent cancer among men in the United States, accounting for nearly 300,000 cases, 29\% of all diagnoses and 35,000 total deaths in 2024."""
234,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Additive Margin Softmax for Face Verification,"How does adding an angular margin to a softmax-based loss function influence intra-class compactness and inter-class separation in learned face embeddings, and why is feature normalization important when using such margi","assistant

{""claimed_title"": ""Additive Margin Softmax for Face Verification"", 
""claimed_year"": 2018, 
""claimed_doi"": ""https://doi.org/10.1109/lsp.2018.28281010.1109/lsp.2018, claimed_author, claimed_institution, claimed_institution, claimed_keywords, claimed_author, claimed_institution, claimed_keywords

{
""claimed_title"": ""Additive Margin Softmax for Face Verification"", 
""claimed_year"": 2018, 
""claimed_doi"": ""https://doi.org/10.1109/lsp.2018
""claimed_doi"": ""10.1109/lsp.2018.2822810
""claimed_author"": ""XiaojunLiu, ""Face verification is a fundamental problem in computer vision and computationally efficient method for face verification, which is based on the additive margin Softmax,"
234,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,EU border technologies and the co-production of security problems and solutions,"What are the main technical and practical challenges in designing low-cost, clone-resistant hardware modules for vehicles, and what strategies can be used to address them?","assistant

{""claimed_title"": ""Additive Margin Softmax for Face Verification"", 
""claimed_year"": 2018, 
""claimed_doi"": ""https://doi.org/10.1109/lsp.2018.28281010.1109/lsp.2018, claimed_author, claimed_institution, claimed_institution, claimed_keywords, claimed_author, claimed_institution, claimed_keywords

{
""claimed_title"": ""Additive Margin Softmax for Face Verification"", 
""claimed_year"": 2018, 
""claimed_doi"": ""https://doi.org/10.1109/lsp.2018
""claimed_doi"": ""10.1109/lsp.2018.2822810
""claimed_author"": ""XiaojunLiu, ""Face verification is a fundamental problem in computer vision and computationally efficient method for face verification, which is based on the additive margin Softmax,"
