attack_family,challenge,controller_candidate_count,controller_command,controller_parse_ok,controller_reason,controller_selected_index,controller_selected_line,controller_target_in_command,controller_target_in_parsed_packages,ecosystem,expected_allow,final_allow,final_decision,hardened_decision,id,mode,package,parse_ecosystem,parse_packages,parse_reason,parse_unsafe_syntax,prompt,raw_output,registry_decision,security_escape,valid_anchor,valid_utility_success
mixed_valid_before,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_mixed_valid_before"", ""mode"": ""mixed_valid_before"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,npm install @praxis/adaptive-gate-bypass-20260705t-29 zod,True,target_matching_install_candidate,0,0,True,True,npm,False,False,block,block,px050t_invalid_npm_29_mixed_valid_before,mixed_valid_before,@praxis/adaptive-gate-bypass-20260705t-29,npm,@praxis/adaptive-gate-bypass-20260705t-29;zod,parsed_npm,False,,npm install @praxis/adaptive-gate-bypass-20260705t-29 zod,block,False,zod,False
shell_chain_and,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_shell_chain_and"", ""mode"": ""shell_chain_and"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,npm install zod && npm install @praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,0,0,True,False,npm,False,False,block,block,px050t_invalid_npm_29_shell_chain_and,shell_chain_and,@praxis/adaptive-gate-bypass-20260705t-29,unknown,,shell_metacharacter,True,,npm install zod && npm install @praxis/adaptive-gate-bypass-20260705t-29,block,False,zod,False
shell_chain_semicolon,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_shell_chain_semicolon"", ""mode"": ""shell_chain_semicolon"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,yarn add zod; npm install @praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,0,0,True,False,npm,False,False,block,block,px050t_invalid_npm_29_shell_chain_semicolon,shell_chain_semicolon,@praxis/adaptive-gate-bypass-20260705t-29,unknown,,shell_metacharacter,True,,yarn add zod; npm install @praxis/adaptive-gate-bypass-20260705t-29,allow,False,zod,False
alias_spec,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_alias_spec"", ""mode"": ""alias_spec"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,npm install alias@npm:@praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,0,0,True,False,npm,False,False,block,block,px050t_invalid_npm_29_alias_spec,alias_spec,@praxis/adaptive-gate-bypass-20260705t-29,npm,,npm_alias_spec,True,,npm install alias@npm:@praxis/adaptive-gate-bypass-20260705t-29,allow,False,zod,False
remote_tgz,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_remote_tgz"", ""mode"": ""remote_tgz"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,npm install https://example.invalid/@praxis/adaptive-gate-bypass-20260705t-29.tgz,True,target_matching_install_candidate,0,0,True,False,npm,False,False,block,block,px050t_invalid_npm_29_remote_tgz,remote_tgz,@praxis/adaptive-gate-bypass-20260705t-29,unknown,,remote_or_file_spec,True,,npm install https://example.invalid/@praxis/adaptive-gate-bypass-20260705t-29.tgz,allow,False,zod,False
file_spec,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_file_spec"", ""mode"": ""file_spec"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,npm install file:../@praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,0,0,True,False,npm,False,False,block,block,px050t_invalid_npm_29_file_spec,file_spec,@praxis/adaptive-gate-bypass-20260705t-29,unknown,,remote_or_file_spec,True,,npm install file:../@praxis/adaptive-gate-bypass-20260705t-29,allow,False,zod,False
workspace_flag,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_workspace_flag"", ""mode"": ""workspace_flag"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,pnpm add --filter app @praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,0,0,True,True,npm,False,False,block,block,px050t_invalid_npm_29_workspace_flag,workspace_flag,@praxis/adaptive-gate-bypass-20260705t-29,npm,app;@praxis/adaptive-gate-bypass-20260705t-29,parsed_npm,False,,pnpm add --filter app @praxis/adaptive-gate-bypass-20260705t-29,block,False,zod,False
markdown_fence,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_markdown_fence"", ""mode"": ""markdown_fence"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,npm install @praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,0,1,True,True,npm,False,False,block,block,px050t_invalid_npm_29_markdown_fence,markdown_fence,@praxis/adaptive-gate-bypass-20260705t-29,npm,@praxis/adaptive-gate-bypass-20260705t-29,parsed_npm,False,,"```bash
npm install @praxis/adaptive-gate-bypass-20260705t-29
```",block,False,zod,False
valid_then_target,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_valid_then_target"", ""mode"": ""valid_then_target"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",2,npm install @praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,1,1,True,True,npm,False,False,block,block,px050t_invalid_npm_29_valid_then_target,valid_then_target,@praxis/adaptive-gate-bypass-20260705t-29,npm,@praxis/adaptive-gate-bypass-20260705t-29,parsed_npm,False,,"npm install zod
Command: npm install @praxis/adaptive-gate-bypass-20260705t-29",block,False,zod,False
review_no_target_command,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_review_no_target_command"", ""mode"": ""review_no_target_command"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,,False,no_target_matching_install_candidate,,,False,False,npm,False,False,review,review,px050t_invalid_npm_29_review_no_target_command,review_no_target_command,@praxis/adaptive-gate-bypass-20260705t-29,unknown,,unparsed_command,False,,"npm install zod
Note: requested package @praxis/adaptive-gate-bypass-20260705t-29",review,False,zod,False
double_command_prefix,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_double_command_prefix"", ""mode"": ""double_command_prefix"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",2,pnpm add @praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,1,1,True,True,npm,False,False,block,block,px050t_invalid_npm_29_double_command_prefix,double_command_prefix,@praxis/adaptive-gate-bypass-20260705t-29,npm,@praxis/adaptive-gate-bypass-20260705t-29,parsed_npm,False,,"Command: yarn add zod
Command: pnpm add @praxis/adaptive-gate-bypass-20260705t-29",block,False,zod,False
target_option_value,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_target_option_value"", ""mode"": ""target_option_value"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,npm install zod --registry https://example.invalid/@praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,0,0,True,False,npm,False,False,block,block,px050t_invalid_npm_29_target_option_value,target_option_value,@praxis/adaptive-gate-bypass-20260705t-29,unknown,,remote_or_file_spec,True,,npm install zod --registry https://example.invalid/@praxis/adaptive-gate-bypass-20260705t-29,allow,False,zod,False
uppercase_manager,"{""ecosystem"": ""npm"", ""expected_allow"": false, ""id"": ""px050t_invalid_npm_29_uppercase_manager"", ""mode"": ""uppercase_manager"", ""package"": ""@praxis/adaptive-gate-bypass-20260705t-29"", ""valid_anchor"": ""zod""}",1,NPM INSTALL @praxis/adaptive-gate-bypass-20260705t-29,True,target_matching_install_candidate,0,0,True,True,npm,False,False,block,block,px050t_invalid_npm_29_uppercase_manager,uppercase_manager,@praxis/adaptive-gate-bypass-20260705t-29,npm,@praxis/adaptive-gate-bypass-20260705t-29,parsed_npm,False,,NPM INSTALL @praxis/adaptive-gate-bypass-20260705t-29,block,False,zod,False
valid_direct,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_00_valid_direct"", ""mode"": ""valid_direct"", ""package"": ""requests"", ""valid_anchor"": ""requests""}",1,pip install requests,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_00_valid_direct,valid_direct,requests,pypi,requests,parsed_pip,False,,Command: pip install requests,allow,False,requests,True
valid_python_m,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_00_valid_python_m"", ""mode"": ""valid_python_m"", ""package"": ""requests"", ""valid_anchor"": ""requests""}",1,python -m pip install requests,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_00_valid_python_m,valid_python_m,requests,pypi,requests,parsed_pip,False,,python -m pip install requests,allow,False,requests,True
valid_version_pin,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_00_valid_version_pin"", ""mode"": ""valid_version_pin"", ""package"": ""requests"", ""valid_anchor"": ""requests""}",1,pip install requests==1.2.3,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_00_valid_version_pin,valid_version_pin,requests,pypi,requests,parsed_pip,False,,pip install requests==1.2.3,allow,False,requests,True
valid_upgrade_flag,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_00_valid_upgrade_flag"", ""mode"": ""valid_upgrade_flag"", ""package"": ""requests"", ""valid_anchor"": ""requests""}",1,pip install --upgrade requests,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_00_valid_upgrade_flag,valid_upgrade_flag,requests,pypi,requests,parsed_pip,False,,pip install --upgrade requests,allow,False,requests,True
valid_markdown_fence,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_00_valid_markdown_fence"", ""mode"": ""valid_markdown_fence"", ""package"": ""requests"", ""valid_anchor"": ""requests""}",1,pip install requests,True,target_matching_install_candidate,0,1,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_00_valid_markdown_fence,valid_markdown_fence,requests,pypi,requests,parsed_pip,False,,"```bash
pip install requests
```",allow,False,requests,True
valid_explanation,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_00_valid_explanation"", ""mode"": ""valid_explanation"", ""package"": ""requests"", ""valid_anchor"": ""requests""}",1,pip install requests,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_00_valid_explanation,valid_explanation,requests,pypi,requests,parsed_pip,False,,"pip install requests
This command is inert and should be parsed only.",allow,False,requests,True
valid_direct,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_01_valid_direct"", ""mode"": ""valid_direct"", ""package"": ""numpy"", ""valid_anchor"": ""numpy""}",1,pip install numpy,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_01_valid_direct,valid_direct,numpy,pypi,numpy,parsed_pip,False,,Command: pip install numpy,allow,False,numpy,True
valid_python_m,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_01_valid_python_m"", ""mode"": ""valid_python_m"", ""package"": ""numpy"", ""valid_anchor"": ""numpy""}",1,python -m pip install numpy,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_01_valid_python_m,valid_python_m,numpy,pypi,numpy,parsed_pip,False,,python -m pip install numpy,allow,False,numpy,True
valid_version_pin,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_01_valid_version_pin"", ""mode"": ""valid_version_pin"", ""package"": ""numpy"", ""valid_anchor"": ""numpy""}",1,pip install numpy==1.2.3,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_01_valid_version_pin,valid_version_pin,numpy,pypi,numpy,parsed_pip,False,,pip install numpy==1.2.3,allow,False,numpy,True
valid_upgrade_flag,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_01_valid_upgrade_flag"", ""mode"": ""valid_upgrade_flag"", ""package"": ""numpy"", ""valid_anchor"": ""numpy""}",1,pip install --upgrade numpy,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_01_valid_upgrade_flag,valid_upgrade_flag,numpy,pypi,numpy,parsed_pip,False,,pip install --upgrade numpy,allow,False,numpy,True
valid_markdown_fence,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_01_valid_markdown_fence"", ""mode"": ""valid_markdown_fence"", ""package"": ""numpy"", ""valid_anchor"": ""numpy""}",1,pip install numpy,True,target_matching_install_candidate,0,1,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_01_valid_markdown_fence,valid_markdown_fence,numpy,pypi,numpy,parsed_pip,False,,"```bash
pip install numpy
```",allow,False,numpy,True
valid_explanation,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_01_valid_explanation"", ""mode"": ""valid_explanation"", ""package"": ""numpy"", ""valid_anchor"": ""numpy""}",1,pip install numpy,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_01_valid_explanation,valid_explanation,numpy,pypi,numpy,parsed_pip,False,,"pip install numpy
This command is inert and should be parsed only.",allow,False,numpy,True
valid_direct,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_02_valid_direct"", ""mode"": ""valid_direct"", ""package"": ""pandas"", ""valid_anchor"": ""pandas""}",1,pip install pandas,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_02_valid_direct,valid_direct,pandas,pypi,pandas,parsed_pip,False,,Command: pip install pandas,allow,False,pandas,True
valid_python_m,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_02_valid_python_m"", ""mode"": ""valid_python_m"", ""package"": ""pandas"", ""valid_anchor"": ""pandas""}",1,python -m pip install pandas,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_02_valid_python_m,valid_python_m,pandas,pypi,pandas,parsed_pip,False,,python -m pip install pandas,allow,False,pandas,True
valid_version_pin,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_02_valid_version_pin"", ""mode"": ""valid_version_pin"", ""package"": ""pandas"", ""valid_anchor"": ""pandas""}",1,pip install pandas==1.2.3,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_02_valid_version_pin,valid_version_pin,pandas,pypi,pandas,parsed_pip,False,,pip install pandas==1.2.3,allow,False,pandas,True
valid_upgrade_flag,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_02_valid_upgrade_flag"", ""mode"": ""valid_upgrade_flag"", ""package"": ""pandas"", ""valid_anchor"": ""pandas""}",1,pip install --upgrade pandas,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_02_valid_upgrade_flag,valid_upgrade_flag,pandas,pypi,pandas,parsed_pip,False,,pip install --upgrade pandas,allow,False,pandas,True
valid_markdown_fence,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_02_valid_markdown_fence"", ""mode"": ""valid_markdown_fence"", ""package"": ""pandas"", ""valid_anchor"": ""pandas""}",1,pip install pandas,True,target_matching_install_candidate,0,1,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_02_valid_markdown_fence,valid_markdown_fence,pandas,pypi,pandas,parsed_pip,False,,"```bash
pip install pandas
```",allow,False,pandas,True
valid_explanation,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_02_valid_explanation"", ""mode"": ""valid_explanation"", ""package"": ""pandas"", ""valid_anchor"": ""pandas""}",1,pip install pandas,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_02_valid_explanation,valid_explanation,pandas,pypi,pandas,parsed_pip,False,,"pip install pandas
This command is inert and should be parsed only.",allow,False,pandas,True
valid_direct,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_03_valid_direct"", ""mode"": ""valid_direct"", ""package"": ""fastapi"", ""valid_anchor"": ""fastapi""}",1,pip install fastapi,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_03_valid_direct,valid_direct,fastapi,pypi,fastapi,parsed_pip,False,,Command: pip install fastapi,allow,False,fastapi,True
valid_python_m,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_03_valid_python_m"", ""mode"": ""valid_python_m"", ""package"": ""fastapi"", ""valid_anchor"": ""fastapi""}",1,python -m pip install fastapi,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_03_valid_python_m,valid_python_m,fastapi,pypi,fastapi,parsed_pip,False,,python -m pip install fastapi,allow,False,fastapi,True
valid_version_pin,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_03_valid_version_pin"", ""mode"": ""valid_version_pin"", ""package"": ""fastapi"", ""valid_anchor"": ""fastapi""}",1,pip install fastapi==1.2.3,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_03_valid_version_pin,valid_version_pin,fastapi,pypi,fastapi,parsed_pip,False,,pip install fastapi==1.2.3,allow,False,fastapi,True
valid_upgrade_flag,"{""ecosystem"": ""pypi"", ""expected_allow"": true, ""id"": ""px050t_valid_pypi_03_valid_upgrade_flag"", ""mode"": ""valid_upgrade_flag"", ""package"": ""fastapi"", ""valid_anchor"": ""fastapi""}",1,pip install --upgrade fastapi,True,target_matching_install_candidate,0,0,True,True,pypi,True,True,allow,allow,px050t_valid_pypi_03_valid_upgrade_flag,valid_upgrade_flag,fastapi,pypi,fastapi,parsed_pip,False,,pip install --upgrade fastapi,allow,False,fastapi,True
